Quando;Dia da Semana;Tipo;Descricao/Lancamento;Credito;Debito;Mes;Ano;Mes/Ano;Origem
03-12-2021;Sexta-Feira;Moradia;Cadeira Gamer PitStop (09/12);0,0;148,37;'12;'2021;'12/2021;CrediCard_Master
03-12-2021;Sexta-Feira;Seguros;Seguro Peugeto 2021-2022 (03/06);0,0;254,0;'12;'2021;'12/2021;CrediCard_Master
02-12-2021;Quinta-Feira;Gás de cozinha;ComGás;0,0;42,14;'12;'2021;'12/2021;ItaU
02-12-2021;Quinta-Feira;Taxas Bancarias;Tarifa comunicação digital (???);0,0;5,7;'12;'2021;'12/2021;ItaU
01-12-2021;Quarta-Feira;cartões de Crédito;Fatura CrediCard Master;0,0;1624,49;'12;'2021;'12/2021;ItaU
01-12-2021;Quarta-Feira;cartões de Crédito;Fatura XP Visa;0,0;302,71;'12;'2021;'12/2021;ItaU
01-12-2021;Quarta-Feira;cartões de Crédito;Fatura NuBank Master;0,0;48,85;'12;'2021;'12/2021;ItaU
01-12-2021;Quarta-Feira;Ford Ecosport XLT;Lavagem da EchoSport GG4;0,0;50,0;'12;'2021;'12/2021;ItaU
01-12-2021;Quarta-Feira;Cristiane;pix: Lavagem da EchoSport GG4;50,0;0,0;'12;'2021;'12/2021;ItaU
01-12-2021;Quarta-Feira;Taxas Bancarias;IOF;0,0;33,27;'12;'2021;'12/2021;ItaU
01-12-2021;Quarta-Feira;cartões de Crédito;Pagamento de Fatura;1624,49;0,0;'12;'2021;'12/2021;CrediCard_Master
01-12-2021;Quarta-Feira;cartões de Crédito;Pagamento de Fatura;48,85;0,0;'12;'2021;'12/2021;NUBank_Master
01-12-2021;Quarta-Feira;cartões de Crédito;Pagamento de Fatura;302,71;0,0;'12;'2021;'12/2021;XP_Inv_Visa
01-12-2021;Quarta-Feira;Cristiane;Carregador e cabo de celular ;0,0;95,2;'12;'2021;'12/2021;XP_Inv_Visa
30-11-2021;Terça-Feira;Salarios;DXC Tecnologies;3355,63;0,0;'11;'2021;'11/2021;ItaU
30-11-2021;Terça-Feira;Supermercado;No mercadinho do predio ;0,0;11,8;'11;'2021;'11/2021;ItaU
30-11-2021;Terça-Feira;Online Services;Assinatura Mensal HBO Max;0,0;13,95;'11;'2021;'11/2021;NUBank_Master
29-11-2021;Segunda-Feira;Estacionamentos;Estacionamento na dentista;0,0;3,0;'11;'2021;'11/2021;ItaU
29-11-2021;Segunda-Feira;Moradia;Maçonaria: Muro Com Símbolo Maçônico Parede Maconaria 2x;0,0;82,4;'11;'2021;'11/2021;XP_Inv_Visa
28-11-2021;Domingo;Online Services;Assinatura Mensal Netflix (2 Telas FullHD);0,0;39,9;'11;'2021;'11/2021;CrediCard_Master
28-11-2021;Domingo;Online Services;Assinatura Mensal do Spotfy Familiar (5 Acessos) ;0,0;34,9;'11;'2021;'11/2021;NUBank_Master
28-11-2021;Domingo;Online Services;Assinatura Mensal Disney Plus ;0,0;27,9;'11;'2021;'11/2021;NUBank_Master
27-11-2021;Sábado;Clinicas e tratamentos;PIX: Atendimento Psicologico Jane Alcantara;0,0;150,0;'11;'2021;'11/2021;ItaU
27-11-2021;Sábado;Restaurantes;Bar do urso colorado;0,0;109,0;'11;'2021;'11/2021;ItaU
27-11-2021;Sábado;Estacionamentos;Estacionamento no bar do urso colocaro;0,0;15,0;'11;'2021;'11/2021;ItaU
27-11-2021;Sábado;Supermercado;No mercadinho do predio;0,0;17,3;'11;'2021;'11/2021;ItaU
27-11-2021;Sábado;Itens Pesssoais;G-Shock Mudmaster GWG-1000-1A3DR (01/12);0,0;435,42;'11;'2021;'11/2021;CrediCard_Master
26-11-2021;Sexta-Feira;Moradia;01 galão de 20l agua coqueiros;0,0;12,0;'11;'2021;'11/2021;ItaU
26-11-2021;Sexta-Feira;Restaurantes;A paccocca Santa  Monicas;0,0;60,61;'11;'2021;'11/2021;ItaU
25-11-2021;Quinta-Feira;Farmácia;Vitaminas D manipuladas. ;0,0;48,0;'11;'2021;'11/2021;ItaU
25-11-2021;Quinta-Feira;Supermercado;No mercadinho do predio ;0,0;21,79;'11;'2021;'11/2021;ItaU
24-11-2021;Quarta-Feira;Restituições;PIX: Do furlan ref. As madalenas;208,0;0,0;'11;'2021;'11/2021;ItaU
24-11-2021;Quarta-Feira;Maçonaria;Contribuição extra Nov/2021;0,0;100,0;'11;'2021;'11/2021;ItaU
24-11-2021;Quarta-Feira;Restaurantes;A padoca Santa Monica;0,0;46,84;'11;'2021;'11/2021;ItaU
24-11-2021;Quarta-Feira;Farmácia;Lexapro 10Mg;0,0;184,1;'11;'2021;'11/2021;ItaU
24-11-2021;Quarta-Feira;Estacionamentos;No Urologista;0,0;15,0;'11;'2021;'11/2021;ItaU
24-11-2021;Quarta-Feira;Supermercado;A coop de santo andré ;0,0;130,69;'11;'2021;'11/2021;ItaU
24-11-2021;Quarta-Feira;Academia;BlueFit de SCS;0,0;114,88;'11;'2021;'11/2021;XP_Inv_Visa
24-11-2021;Quarta-Feira;Presentes;Calcinha Tailandesa para a cristiane;0,0;39,12;'11;'2021;'11/2021;XP_Inv_Visa
23-11-2021;Terça-Feira;Restituições;PIX: Sul America ref. Ao psiquiatra;79,2;0,0;'11;'2021;'11/2021;ItaU
23-11-2021;Terça-Feira;Restaurantes;Almoço na Paccocca Santa Monica;0,0;53,09;'11;'2021;'11/2021;ItaU
23-11-2021;Terça-Feira;Supermercado;Paes na Padoca Santa Monica;0,0;3,84;'11;'2021;'11/2021;ItaU
23-11-2021;Terça-Feira;Viagens;Hotel Leques - Estadia para 03/12/2021;0,0;252,6;'11;'2021;'11/2021;ItaU
23-11-2021;Terça-Feira;Restaurantes;Maçonaria: Pedra Bruta;0,0;19,8;'11;'2021;'11/2021;ItaU
23-11-2021;Terça-Feira;Estacionamentos;Maçonaria: Leques ;0,0;15,0;'11;'2021;'11/2021;ItaU
22-11-2021;Segunda-Feira;Energia Eletrica;Fatura enel - Novembro - 2021;0,0;314,41;'11;'2021;'11/2021;ItaU
22-11-2021;Segunda-Feira;Estacionamentos;Estacionamento na dentista Marcia;0,0;13,0;'11;'2021;'11/2021;ItaU
21-11-2021;Domingo;Supermercado;A coop da industrial ;0,0;397,74;'11;'2021;'11/2021;ItaU
21-11-2021;Domingo;Restaurantes;café na coop da industrial ;0,0;22,0;'11;'2021;'11/2021;ItaU
21-11-2021;Domingo;GATO;Raçoes diversas;0,0;159,29;'11;'2021;'11/2021;ItaU
21-11-2021;Domingo;Taxas Bancarias;Tar Envio MSG Auto;0,0;5,99;'11;'2021;'11/2021;CrediCard_Master
21-11-2021;Domingo;P208 GRIFFE 1.6 AUT BUSINESS;Revisão Peugeot 208 2021 (02/06);0,0;252,1;'11;'2021;'11/2021;CrediCard_Master
20-11-2021;Sábado;Restaurantes;pasteis em São Caetano ;0,0;57,0;'11;'2021;'11/2021;ItaU
20-11-2021;Sábado;Restaurantes;Café da Terde no centro;0,0;22,81;'11;'2021;'11/2021;ItaU
20-11-2021;Sábado;Estacionamentos;estacionamento no centro ;0,0;13,0;'11;'2021;'11/2021;ItaU
20-11-2021;Sábado;Supermercado;No mercadinho do predio ;0,0;23,97;'11;'2021;'11/2021;ItaU
20-11-2021;Sábado;Aluguel;Aluguel BS House + Taxas (10/30);0,0;1718,01;'11;'2021;'11/2021;ItaU
20-11-2021;Sábado;IPTU;IPTU Del Piano (10/30);0,0;54,02;'11;'2021;'11/2021;ItaU
20-11-2021;Sábado;Condominio;Condominio Del Piano;0,0;616,37;'11;'2021;'11/2021;ItaU
19-11-2021;Sexta-Feira;Restaurantes;Pix: Marmitas do Primus B.A.R.s;0,0;38,0;'11;'2021;'11/2021;ItaU
18-11-2021;Quinta-Feira;Supermercado;No mercadinho do predio;0,0;5,99;'11;'2021;'11/2021;ItaU
17-11-2021;Quarta-Feira;Restaurantes;Padoca Santa Monicas ;0,0;43,71;'11;'2021;'11/2021;ItaU
17-11-2021;Quarta-Feira;Telefonia;Fatura vivo Celular;0,0;55,99;'11;'2021;'11/2021;ItaU
16-11-2021;Terça-Feira;Maçonaria;Maçonaria - Contribuição Mensal - Novembro/2021;0,0;180,0;'11;'2021;'11/2021;ItaU
16-11-2021;Terça-Feira;Maçonaria;Pix para Jantar de Final de Ano ;0,0;200,0;'11;'2021;'11/2021;ItaU
16-11-2021;Terça-Feira;Restituições;Pix: reembolso consultas da Jane;176,0;0,0;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Combustivel;Gazzozza no Pejô GGM5 em Piraju;0,0;136,8;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Restaurantes;O Maristela´s;0,0;33,3;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Restaurantes;mcTrash na kennedy em SCS;0,0;90,4;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Supermercado;A coop de santo andré ;0,0;232,43;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Pedágios;Sistema Sem Parar;0,0;68,8;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Estacionamentos;Sistema Sem Parar - estacionamento: Peugeot 208;0,0;23,0;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Estacionamentos;Sistema Sem Parar - estacionamento: ecosport;0,0;0,0;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Tv à Cabo;Net TV;0,0;136,29;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Internet;Net Virtua;0,0;134,99;'11;'2021;'11/2021;ItaU
15-11-2021;Segunda-Feira;Telefonia;Net Fone - Serviços eventuais;0,0;0,0;'11;'2021;'11/2021;ItaU
13-11-2021;Sábado;Restaurantes;O Rancho 53 ;0,0;38,4;'11;'2021;'11/2021;ItaU
13-11-2021;Sábado;Restaurantes;A Camponesas;0,0;7,9;'11;'2021;'11/2021;ItaU
13-11-2021;Sábado;Cristiane;Coisas para  cabelo em Piraju ;0,0;222,49;'11;'2021;'11/2021;ItaU
13-11-2021;Sábado;Ford Ecosport XLT;Conserto da Echo (06/06);0,0;573,35;'11;'2021;'11/2021;CrediCard_Master
12-11-2021;Sexta-Feira;Salarios;Adiantamento Quinzenal DxC;4720,0;0,0;'11;'2021;'11/2021;ItaU
12-11-2021;Sexta-Feira;Maçonaria;Pix: Cristiane para pagar as chaves da maçonaria;0,0;32,0;'11;'2021;'11/2021;ItaU
12-11-2021;Sexta-Feira;Moradia;PIX: Agua Mineral ;0,0;12,0;'11;'2021;'11/2021;ItaU
12-11-2021;Sexta-Feira;Clinicas e tratamentos;PIX: Consulta Psiquiatra Dr. Tomáz;0,0;400,0;'11;'2021;'11/2021;ItaU
12-11-2021;Sexta-Feira;Combustivel;Gazzozza FULL no pejo ggm5;0,0;341,77;'11;'2021;'11/2021;ItaU
12-11-2021;Sexta-Feira;GATO;Areia de coco de gato;0,0;16,62;'11;'2021;'11/2021;ItaU
12-11-2021;Sexta-Feira;Restaurantes;iFood:Taco bells;0,0;79,8;'11;'2021;'11/2021;ItaU
12-11-2021;Sexta-Feira;Moradia;Colchão e travesseiros Novos (03/12);0,0;229,77;'11;'2021;'11/2021;CrediCard_Master
11-11-2021;Quinta-Feira;Presentes;24 madalenas para o Sr. Ademir;0,0;384,0;'11;'2021;'11/2021;ItaU
10-11-2021;Quarta-Feira;Supermercado;No mercadinho do predio ;0,0;28,98;'11;'2021;'11/2021;ItaU
10-11-2021;Quarta-Feira;Cristiane;iFood: Japoneis;0,0;33,96;'11;'2021;'11/2021;CrediCard_Master
09-11-2021;Terça-Feira;Restaurantes;Maçonaria: Pedra Bruta;0,0;47,3;'11;'2021;'11/2021;ItaU
09-11-2021;Terça-Feira;Estacionamentos;Maçonaria: Leques Brasil ;0,0;15,0;'11;'2021;'11/2021;ItaU
08-11-2021;Segunda-Feira;Supermercado;A coop da industrial de santo andré;0,0;224,05;'11;'2021;'11/2021;ItaU
07-11-2021;Domingo;Supermercado;Paccocca Santa Monicas;0,0;26,74;'11;'2021;'11/2021;ItaU
07-11-2021;Domingo;Restaurantes;iFood: Burguer Gallery;0,0;84,5;'11;'2021;'11/2021;ItaU
07-11-2021;Domingo;Supermercado;coquinha no mercado do predio ;0,0;6,9;'11;'2021;'11/2021;ItaU
06-11-2021;Sábado;Clinicas e tratamentos;PIX: Atendimento Psicologico Jane Alcantara;0,0;150,0;'11;'2021;'11/2021;ItaU
06-11-2021;Sábado;Itens Pesssoais;Cortar os cabelos no Bunker no centro ;0,0;25,0;'11;'2021;'11/2021;ItaU
06-11-2021;Sábado;Restaurantes;o Shabbabs no centro ;0,0;154,11;'11;'2021;'11/2021;ItaU
06-11-2021;Sábado;Itens Pesssoais;Baterias do relogio Tecnos;0,0;30,0;'11;'2021;'11/2021;ItaU
06-11-2021;Sábado;Restaurantes;Sodiê Cafês;0,0;29,3;'11;'2021;'11/2021;ItaU
06-11-2021;Sábado;Estacionamentos;estacionamento no centro ;0,0;11,0;'11;'2021;'11/2021;ItaU
05-11-2021;Sexta-Feira;Supermercado;No mercadinho do predio ;0,0;5,73;'11;'2021;'11/2021;ItaU
05-11-2021;Sexta-Feira;Taxas Bancarias;LIS Juros;0,0;43,58;'11;'2021;'11/2021;ItaU
04-11-2021;Quinta-Feira;Seguros;Seguro Peugeto 2021-2022 (02/06);0,0;254,0;'11;'2021;'11/2021;CrediCard_Master
03-11-2021;Quarta-Feira;Gás de cozinha;ComGás;0,0;44,81;'11;'2021;'11/2021;ItaU
03-11-2021;Quarta-Feira;Taxas Bancarias;IOF;0,0;9,81;'11;'2021;'11/2021;ItaU
03-11-2021;Quarta-Feira;Taxas Bancarias;TAR. Com. Digital do Itau;0,0;5,7;'11;'2021;'11/2021;ItaU
03-11-2021;Quarta-Feira;Supermercado;A coop da Industrial (I);0,0;66,0;'11;'2021;'11/2021;ItaU
03-11-2021;Quarta-Feira;Supermercado;A coop da Industrial (II);0,0;26,44;'11;'2021;'11/2021;ItaU
03-11-2021;Quarta-Feira;Cristiane;Farmácia da Coop da Industrial;0,0;35,49;'11;'2021;'11/2021;ItaU
03-11-2021;Quarta-Feira;Cristiane;Credito Voud Trem (2);0,0;10,0;'11;'2021;'11/2021;CrediCard_Master
03-11-2021;Quarta-Feira;Moradia;Cadeira Gamer PitStop (08/12);0,0;148,37;'11;'2021;'11/2021;CrediCard_Master
02-11-2021;Terça-Feira;Cristiane;para prender os piercings ;0,0;10,0;'11;'2021;'11/2021;ItaU
02-11-2021;Terça-Feira;Supermercado;Padoca Santa Monicas;0,0;12,19;'11;'2021;'11/2021;ItaU
01-11-2021;Segunda-Feira;cartões de Crédito;Fatura CrediCard Master;0,0;1524,98;'11;'2021;'11/2021;ItaU
01-11-2021;Segunda-Feira;cartões de Crédito;Fatura XP Visa;0,0;644,41;'11;'2021;'11/2021;ItaU
01-11-2021;Segunda-Feira;cartões de Crédito;Fatura NuBank Master;0,0;48,85;'11;'2021;'11/2021;ItaU
01-11-2021;Segunda-Feira;cartões de Crédito;Pagamento de Fatura;1524,98;0,0;'11;'2021;'11/2021;CrediCard_Master
01-11-2021;Segunda-Feira;cartões de Crédito;Pagamento de Fatura;48,85;0,0;'11;'2021;'11/2021;NUBank_Master
01-11-2021;Segunda-Feira;cartões de Crédito;Pagamento de Fatura;644,41;0,0;'11;'2021;'11/2021;XP_Inv_Visa
31-10-2021;Domingo;Combustivel;Gazzozza no Pejô GGM5;0,0;100,0;'10;'2021;'10/2021;ItaU
31-10-2021;Domingo;Restaurantes;Almoço no hong-he libedade;0,0;100,0;'10;'2021;'10/2021;ItaU
31-10-2021;Domingo;Estacionamentos;Estacionamento na liberdade;0,0;15,0;'10;'2021;'10/2021;ItaU
31-10-2021;Domingo;Restaurantes;iFood: docê Magia;0,0;51,34;'10;'2021;'10/2021;ItaU
31-10-2021;Domingo;Restaurantes;Chipes no mercadinho do predio ;0,0;21,8;'10;'2021;'10/2021;ItaU
30-10-2021;Sábado;Restaurantes;Padaria Santa Tereza SãoPaulo;0,0;123,86;'10;'2021;'10/2021;ItaU
30-10-2021;Sábado;Moradia;Incensos diversos;0,0;54,0;'10;'2021;'10/2021;ItaU
30-10-2021;Sábado;Restaurantes;Café na liberdade;0,0;33,7;'10;'2021;'10/2021;ItaU
30-10-2021;Sábado;Supermercado;No mercadinho do predio ;0,0;24,49;'10;'2021;'10/2021;ItaU
30-10-2021;Sábado;Noite;Roller Dancing ABC;0,0;84,0;'10;'2021;'10/2021;ItaU
30-10-2021;Sábado;Metro;Credito Voud Trem (1);0,0;10,0;'10;'2021;'10/2021;CrediCard_Master
30-10-2021;Sábado;Metro;Credito Voud Trem (2);0,0;10,0;'10;'2021;'10/2021;CrediCard_Master
30-10-2021;Sábado;Taxi;Uber pra ir comprar coisa da cristiane;0,0;30,43;'10;'2021;'10/2021;CrediCard_Master
30-10-2021;Sábado;Taxi;Uber pra ir pra padaria santa tereza;0,0;26,62;'10;'2021;'10/2021;CrediCard_Master
30-10-2021;Sábado;Online Services;Assinatura Mensal HBO Max;0,0;13,95;'10;'2021;'10/2021;NUBank_Master
29-10-2021;Sexta-Feira;Salarios;DXC Tecnologies;3545,85;0,0;'10;'2021;'10/2021;ItaU
29-10-2021;Sexta-Feira;Restaurantes;PIX: Primus ;0,0;38,0;'10;'2021;'10/2021;ItaU
29-10-2021;Sexta-Feira;Moradia;PIX: Agua Mineral ;0,0;12,0;'10;'2021;'10/2021;ItaU
29-10-2021;Sexta-Feira;Restaurantes;iFood: Dominíos ;0,0;96,8;'10;'2021;'10/2021;ItaU
28-10-2021;Quinta-Feira;Restaurantes;O Raggazzo de São caetano ;0,0;80,78;'10;'2021;'10/2021;ItaU
28-10-2021;Quinta-Feira;Farmácia;Symbicort 12/400 + Busonid + predisim ;0,0;153,84;'10;'2021;'10/2021;ItaU
28-10-2021;Quinta-Feira;Online Services;Assinatura Mensal Netflix (2 Telas FullHD);0,0;39,9;'10;'2021;'10/2021;CrediCard_Master
28-10-2021;Quinta-Feira;Online Services;Assinatura Mensal do Spotfy Familiar (5 Acessos) ;0,0;34,9;'10;'2021;'10/2021;NUBank_Master
28-10-2021;Quinta-Feira;Estacionamentos;Estacionamento fácil São Caetano ;0,0;15,0;'10;'2021;'10/2021;XP_Inv_Visa
27-10-2021;Quarta-Feira;Restaurantes;Almoço na padoca Santa Monica;0,0;51,05;'10;'2021;'10/2021;ItaU
26-10-2021;Terça-Feira;Supermercado;No mercadinho do predio ;0,0;12,0;'10;'2021;'10/2021;ItaU
26-10-2021;Terça-Feira;Restaurantes;Maçonaria: Pedra Bruta;0,0;51,3;'10;'2021;'10/2021;ItaU
26-10-2021;Terça-Feira;Supermercado;A coop de Santo André;0,0;306,88;'10;'2021;'10/2021;ItaU
26-10-2021;Terça-Feira;Estacionamentos;Maçonaria: Hotel Palmas ;0,0;15,0;'10;'2021;'10/2021;ItaU
26-10-2021;Terça-Feira;Academia;BlueFit de SCS - Anuidade;0,0;99,9;'10;'2021;'10/2021;XP_Inv_Visa
24-10-2021;Domingo;Supermercado;A coop de são caetano ;0,0;151,69;'10;'2021;'10/2021;ItaU
24-10-2021;Domingo;Farmácia;Lexapro 10MG + furosiamidia;0,0;192,0;'10;'2021;'10/2021;ItaU
24-10-2021;Domingo;Academia;BlueFit de SCS;0,0;99,9;'10;'2021;'10/2021;XP_Inv_Visa
23-10-2021;Sábado;GATO;Areia de coco de gatos e saches;0,0;29,9;'10;'2021;'10/2021;ItaU
23-10-2021;Sábado;Clinicas e tratamentos;PIX: Atendimento Psicologico Jane Alcantara;0,0;150,0;'10;'2021;'10/2021;ItaU
23-10-2021;Sábado;Restaurantes;iFood: Japoneis;0,0;78,79;'10;'2021;'10/2021;ItaU
23-10-2021;Sábado;Supermercado;No  mercadinho do predio ;0,0;17,79;'10;'2021;'10/2021;ItaU
22-10-2021;Sexta-Feira;Restaurantes;Lasporte campestre ;0,0;105,39;'10;'2021;'10/2021;ItaU
22-10-2021;Sexta-Feira;Supermercado;A paccocca´s S.M.s;0,0;31,58;'10;'2021;'10/2021;ItaU
22-10-2021;Sexta-Feira;Presentes;Para o Gabriel da DXC ;0,0;20,0;'10;'2021;'10/2021;ItaU
21-10-2021;Quinta-Feira;Energia Eletrica;A enel eletrica;0,0;337,58;'10;'2021;'10/2021;ItaU
21-10-2021;Quinta-Feira;Restaurantes;iFood: The Burguer Gallergy ;0,0;76,1;'10;'2021;'10/2021;ItaU
21-10-2021;Quinta-Feira;Restaurantes;Paccocca Santa monica´s;0,0;32,84;'10;'2021;'10/2021;ItaU
21-10-2021;Quinta-Feira;P208 GRIFFE 1.6 AUT BUSINESS;Revisão Peugeot 208 2021 (01/06);0,0;252,1;'10;'2021;'10/2021;CrediCard_Master
21-10-2021;Quinta-Feira;Taxi;Uber pra ir pegar o Pegô;0,0;17,93;'10;'2021;'10/2021;XP_Inv_Visa
21-10-2021;Quinta-Feira;Taxas Bancarias;IOF compra internacional: Amazon Retro Crowley;0,0;19,18;'10;'2021;'10/2021;XP_Inv_Visa
21-10-2021;Quinta-Feira;Action Figures;Amazon.com.br: Rubiks Cubes + Mini Genius;0,0;87,91;'10;'2021;'10/2021;XP_Inv_Visa
20-10-2021;Quarta-Feira;Aluguel;Aluguel BS House + Taxas (10/30);0,0;1510,56;'10;'2021;'10/2021;ItaU
20-10-2021;Quarta-Feira;IPTU;IPTU Del Piano (10/30);0,0;54,02;'10;'2021;'10/2021;ItaU
20-10-2021;Quarta-Feira;Condominio;Condominio Del Piano;0,0;616,17;'10;'2021;'10/2021;ItaU
20-10-2021;Quarta-Feira;Supermercado;No mercadinho do predio ;0,0;26,88;'10;'2021;'10/2021;ItaU
20-10-2021;Quarta-Feira;Restituições;Nota Fiscal Paulista ;67,77;0,0;'10;'2021;'10/2021;ItaU
20-10-2021;Quarta-Feira;Juros_Corr. Poupança;REND PAGO APLIC AUT APR;0,01;0,0;'10;'2021;'10/2021;ItaU
19-10-2021;Terça-Feira;Combustivel;Gazozza no pejô GGM5;0,0;100,0;'10;'2021;'10/2021;ItaU
19-10-2021;Terça-Feira;Supermercado;A paccocca´s Santa´s Monica´s;0,0;50,25;'10;'2021;'10/2021;ItaU
19-10-2021;Terça-Feira;Moradia;Aguas Minerais;0,0;24,0;'10;'2021;'10/2021;ItaU
19-10-2021;Terça-Feira;Supermercado;no MERcadinho do predio ;0,0;8,9;'10;'2021;'10/2021;ItaU
19-10-2021;Terça-Feira;Restaurantes;Maçonaria: Pedra Brutta;0,0;39,6;'10;'2021;'10/2021;ItaU
19-10-2021;Terça-Feira;Estacionamentos;Maçonaria: Leques Brasil ;0,0;15,0;'10;'2021;'10/2021;ItaU
19-10-2021;Terça-Feira;Taxi;Uber pra voltar da ver isao ;0,0;13,9;'10;'2021;'10/2021;XP_Inv_Visa
18-10-2021;Segunda-Feira;Supermercado;No mercadinho do predio ;0,0;14,48;'10;'2021;'10/2021;ItaU
17-10-2021;Domingo;Telefonia;Fatura vivo Celular;0,0;55,99;'10;'2021;'10/2021;ItaU
17-10-2021;Domingo;Restaurantes;O Madero´s de SCS;0,0;114,18;'10;'2021;'10/2021;ItaU
17-10-2021;Domingo;Restaurantes;Café do ponto no shopping SCS;0,0;49,9;'10;'2021;'10/2021;ItaU
17-10-2021;Domingo;Cristiane;Blusa na hentings;0,0;59,99;'10;'2021;'10/2021;ItaU
16-10-2021;Sábado;Maçonaria;Maçonaria - Contribuição Mensal - Outubro/2021;0,0;180,0;'10;'2021;'10/2021;ItaU
16-10-2021;Sábado;Maçonaria;Pagamento Pecúlio extra Outubro/2021;0,0;100,0;'10;'2021;'10/2021;ItaU
16-10-2021;Sábado;Clinicas e tratamentos;PIX: Atendimento Psicologico Jane Alcantara;0,0;150,0;'10;'2021;'10/2021;ItaU
16-10-2021;Sábado;Restaurantes;Pasteis barcelonas;0,0;75,0;'10;'2021;'10/2021;ItaU
16-10-2021;Sábado;Supermercado;A coop de são caetano ;0,0;39,21;'10;'2021;'10/2021;ItaU
16-10-2021;Sábado;Restaurantes;The Neighbour PUBs SCS;0,0;193,6;'10;'2021;'10/2021;ItaU
16-10-2021;Sábado;Cristiane;Uber pra ir pro centro ;0,0;12,81;'10;'2021;'10/2021;CrediCard_Master
16-10-2021;Sábado;Baralhos e Oráculos;Amazon.com:  Retro Crowley Thoth Tarot Deck/ 80-card deck including 3 Magus/Magician Cards/ SmalL;0,0;300,57;'10;'2021;'10/2021;XP_Inv_Visa
15-10-2021;Sexta-Feira;Salarios;Adiantamento Quinzenal DxC;4720,0;0,0;'10;'2021;'10/2021;ItaU
15-10-2021;Sexta-Feira;Restaurantes;Almoço na padoca Santa modicas;0,0;72,98;'10;'2021;'10/2021;ItaU
15-10-2021;Sexta-Feira;Pedágios;Sistema Sem Parar;0,0;68,8;'10;'2021;'10/2021;ItaU
15-10-2021;Sexta-Feira;Estacionamentos;Sistema Sem Parar - estacionamento: Peugeot 208;0,0;33,0;'10;'2021;'10/2021;ItaU
15-10-2021;Sexta-Feira;Estacionamentos;Sistema Sem Parar - estacionamento: ecosport;0,0;0,0;'10;'2021;'10/2021;ItaU
15-10-2021;Sexta-Feira;Tv à Cabo;Net TV;0,0;136,29;'10;'2021;'10/2021;ItaU
15-10-2021;Sexta-Feira;Internet;Net Virtua;0,0;134,99;'10;'2021;'10/2021;ItaU
15-10-2021;Sexta-Feira;Telefonia;Net Fone - Serviços eventuais;0,0;0,0;'10;'2021;'10/2021;ItaU
14-10-2021;Quinta-Feira;Supermercado;Paccocca´s Santa´s Monica´s;0,0;40,86;'10;'2021;'10/2021;ItaU
13-10-2021;Quarta-Feira;Lavanderia;Maçonaria: Terno e 2 camisas ;0,0;72,0;'10;'2021;'10/2021;ItaU
13-10-2021;Quarta-Feira;Farmácia;Anti Inflamatórios genericos;0,0;25,49;'10;'2021;'10/2021;ItaU
13-10-2021;Quarta-Feira;Farmácia;Remedios de pressão e Colesterol;0,0;1,68;'10;'2021;'10/2021;ItaU
13-10-2021;Quarta-Feira;Restaurantes;O Primus B.A.R.s;0,0;38,0;'10;'2021;'10/2021;ItaU
13-10-2021;Quarta-Feira;Ford Ecosport XLT;Conserto da Echo (05/06);0,0;573,35;'10;'2021;'10/2021;CrediCard_Master
12-10-2021;Terça-Feira;Cristiane;Anel ring de celular;0,0;6,0;'10;'2021;'10/2021;ItaU
12-10-2021;Terça-Feira;Supermercado;A coop de santo andré;0,0;138,21;'10;'2021;'10/2021;ItaU
12-10-2021;Terça-Feira;Moradia;Colchão e travesseiros Novos (02/12);0,0;229,77;'10;'2021;'10/2021;CrediCard_Master
12-10-2021;Terça-Feira;ESTORNO;Ortobons ;0,44;0,0;'10;'2021;'10/2021;CrediCard_Master
11-10-2021;Segunda-Feira;Restaurantes;iFood: Pizza Barbaros;0,0;88,5;'10;'2021;'10/2021;ItaU
10-10-2021;Domingo;Restaurantes;Pasteis na floricultura;0,0;28,3;'10;'2021;'10/2021;ItaU
10-10-2021;Domingo;Supermercado;o Dia %%;0,0;86,05;'10;'2021;'10/2021;ItaU
10-10-2021;Domingo;Supermercado;Ceveja cara-CU primus;0,0;6,0;'10;'2021;'10/2021;ItaU
09-10-2021;Sábado;Cristiane;PIX: Para a cristiane;0,0;325,0;'10;'2021;'10/2021;ItaU
09-10-2021;Sábado;Restaurantes;O Raggazzo de são caetano ;0,0;109,91;'10;'2021;'10/2021;ItaU
09-10-2021;Sábado;Supermercado;No mercadinho do predio ;0,0;35,89;'10;'2021;'10/2021;ItaU
09-10-2021;Sábado;Estacionamentos;Creditos Zona Azul Estapar cidade São Paulo ;0,0;20,0;'10;'2021;'10/2021;XP_Inv_Visa
08-10-2021;Sexta-Feira;Moradia;PIX: Água mieral de 20l ;0,0;12,0;'10;'2021;'10/2021;ItaU
