2023/01/09 14:24:38| Started|2023/01/09 14:24:39| Ended
2024/01/31 10:45:02| Started|2024/01/31 10:46:31| Ended| 88.68 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/31 17:36:33| Started|2024/01/31 17:37:43| Ended| 70.72 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/01/31 20:09:28| Started|2024/01/31 20:10:13| Ended| 44.94 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/01 09:38:56| Started|2024/02/01 09:40:17| Ended| 81.08 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/01 10:15:01| Started|2024/02/01 10:16:30| Ended| 88.71 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/01 10:33:45| Started|2024/02/01 10:35:37| Ended| 111.54 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/01 11:52:51| Started|2024/02/01 11:54:16| Ended| 84.80 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/01 15:39:00| Started|2024/02/01 15:40:59| Ended| 118.79 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/01 17:15:18| Started|2024/02/01 17:16:34| Ended| 76.30 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/02 09:51:41| Started|2024/02/02 09:52:19| Ended| 38.52 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/02 13:39:44| Started|2024/02/02 13:40:32| Ended| 48.25 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/03 18:52:03| Started|2024/02/03 18:52:42| Ended| 39.17 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/04 19:03:20| Started|2024/02/04 19:04:02| Ended| 42.12 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/05 09:08:07| Started|2024/02/05 09:10:52| Ended| 165.08 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/05 16:57:52| Started|2024/02/05 16:59:15| Ended| 83.36 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/05 20:08:24| Started|2024/02/05 20:09:34| Ended| 70.36 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/07 10:52:37| Started|2024/02/07 10:54:03| Ended| 86.53 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/07 15:48:40| Started|2024/02/07 15:49:58| Ended| 78.44 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/07 20:06:13| Started|2024/02/07 20:07:14| Ended| 61.13 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/08 10:48:27| Started|2024/02/08 10:49:38| Ended| 70.98 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/08 12:02:21| Started|2024/02/08 12:04:22| Ended| 121.18 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/08 16:58:25| Started|2024/02/08 17:00:15| Ended| 110.14 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/09 09:03:15| Started|2024/02/09 09:04:11| Ended| 55.23 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/09 10:57:46| Started|2024/02/09 10:58:38| Ended| 51.85 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/09 14:49:10| Started|2024/02/09 14:50:24| Ended| 73.29 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/10 14:48:49| Started|2024/02/10 14:49:46| Ended| 57.77 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/10 15:00:59| Started|2024/02/10 15:01:39| Ended| 40.38 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/12 09:10:24| Started|2024/02/12 09:11:18| Ended| 54.41 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/13 20:35:08| Started|2024/02/13 20:36:10| Ended| 61.81 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/14 11:54:36| Started|2024/02/14 11:55:24| Ended| 48.05 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/14 13:33:06| Started|2024/02/14 13:35:19| Ended| 132.97 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/15 10:11:26| Started|2024/02/15 10:13:56| Ended| 150.16 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/15 14:47:06| Started|2024/02/15 14:48:48| Ended| 101.29 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/15 15:23:14| Started|2024/02/15 15:25:24| Ended| 130.11 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/15 16:24:36| Started|2024/02/15 16:26:59| Ended| 142.09 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/15 17:06:28| Started|2024/02/15 17:06:51| Ended| 23.03 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/15 17:12:13| Started|2024/02/15 17:12:42| Ended| 29.54 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/15 17:30:38| Started|2024/02/15 17:31:12| Ended| 33.92 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/16 08:37:59| Started|2024/02/16 08:38:57| Ended| 57.60 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/16 09:06:26| Started|2024/02/16 09:07:28| Ended| 61.38 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/18 10:43:09| Started|2024/02/18 10:44:17| Ended| 68.39 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/18 14:27:48| Started|2024/02/18 14:28:56| Ended| 68.23 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/19 09:11:24| Started|2024/02/19 09:13:10| Ended| 106.31 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 13:47:48| Started|2024/02/19 13:49:03| Ended| 75.01 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 13:59:44| Started|2024/02/19 14:01:07| Ended| 83.00 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 14:10:01| Started|2024/02/19 14:11:13| Ended| 71.70 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 17:14:36| Started|2024/02/19 17:16:07| Ended| 90.90 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 17:38:53| Started|2024/02/19 17:39:14| Ended| 21.02 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 17:41:25| Started|2024/02/19 17:41:42| Ended| 16.84 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 17:46:41| Started|2024/02/19 17:47:00| Ended| 18.99 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 17:51:44| Started|2024/02/19 17:52:03| Ended| 18.90 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 17:54:56| Started|2024/02/19 17:55:17| Ended| 21.43 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/19 19:50:38| Started|2024/02/19 19:51:52| Ended| 73.56 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/20 09:11:55| Started|2024/02/20 09:12:52| Ended| 56.42 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/20 10:02:18| Started|2024/02/20 10:03:39| Ended| 81.07 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/20 11:20:06| Started|2024/02/20 11:20:33| Ended| 27.55 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/20 11:21:04| Started|2024/02/20 11:22:35| Ended| 90.55 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/21 10:15:28| Started|2024/02/21 10:16:47| Ended| 79.14 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/21 11:57:29| Started|2024/02/21 11:59:22| Ended| 113.92 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/21 14:16:29| Started|2024/02/21 14:18:16| Ended| 106.54 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/21 20:20:56| Started|2024/02/21 20:21:46| Ended| 50.43 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/22 20:29:23| Started|2024/02/22 20:30:23| Ended| 59.72 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/23 08:20:22| Started|2024/02/23 08:21:10| Ended| 48.34 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/23 10:24:26| Started|2024/02/23 10:26:08| Ended| 101.30 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/23 11:42:50| Started|2024/02/23 11:43:39| Ended| 49.22 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/23 15:19:43| Started|2024/02/23 15:20:56| Ended| 72.84 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/24 16:39:18| Started|2024/02/24 16:40:14| Ended| 56.07 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/25 10:32:55| Started|2024/02/25 10:33:49| Ended| 53.75 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/25 21:02:26| Started|2024/02/25 21:04:34| Ended| 128.20 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/26 10:54:20| Started|2024/02/26 10:55:35| Ended| 75.70 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/26 13:22:36| Started|2024/02/26 13:24:28| Ended| 111.75 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/26 14:42:47| Started|2024/02/26 14:45:15| Ended| 148.11 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/27 09:44:35| Started|2024/02/27 09:45:29| Ended| 54.85 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/27 14:31:46| Started|2024/02/27 14:32:31| Ended| 44.32 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/27 16:01:19| Started|2024/02/27 16:02:41| Ended| 81.54 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/28 09:35:14| Started|2024/02/28 09:36:19| Ended| 65.14 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/28 11:38:24| Started|2024/02/28 11:39:16| Ended| 51.57 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/28 14:27:24| Started|2024/02/28 14:28:14| Ended| 50.27 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/02/28 14:29:16| Started|2024/02/28 14:30:25| Ended| 69.03 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/29 09:18:26| Started|2024/02/29 09:21:19| Ended| 173.47 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/29 09:46:21| Started|2024/02/29 09:47:37| Ended| 76.19 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/29 13:40:59| Started|2024/02/29 13:43:07| Ended| 127.38 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/29 14:40:02| Started|2024/02/29 14:41:33| Ended| 90.89 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/29 15:11:33| Started|2024/02/29 15:13:03| Ended| 89.34 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/02/29 20:20:04| Started|2024/02/29 20:22:50| Ended| 165.76 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/01 09:22:18| Started|2024/03/01 09:26:08| Ended| 229.75 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/01 10:12:11| Started|2024/03/01 10:12:22| Ended| 11.34 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/01 10:13:31| Started|2024/03/01 10:14:14| Ended| 43.33 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/01 16:35:28| Started|2024/03/01 16:36:37| Ended| 68.29 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/01 17:15:55| Started|2024/03/01 17:17:16| Ended| 81.04 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/02 12:15:14| Started|2024/03/02 12:17:30| Ended| 135.54 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/03 13:47:31| Started|2024/03/03 13:48:30| Ended| 58.79 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/04 11:27:26| Started|2024/03/04 11:29:24| Ended| 117.98 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/04 17:49:57| Started|2024/03/04 17:51:23| Ended| 86.27 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/04 20:20:07| Started|2024/03/04 20:22:04| Ended| 117.06 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/05 17:09:16| Started|2024/03/05 17:10:26| Ended| 70.21 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/06 09:26:19| Started|2024/03/06 09:27:34| Ended| 75.25 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/07 09:31:28| Started|2024/03/07 09:33:15| Ended| 106.92 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/07 09:44:56| Started|2024/03/07 09:46:08| Ended| 72.80 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/07 13:39:43| Started|2024/03/07 13:41:03| Ended| 80.43 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/07 14:36:20| Started|2024/03/07 14:37:40| Ended| 80.53 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/07 17:18:30| Started|2024/03/07 17:20:15| Ended| 105.25 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/08 08:42:06| Started|2024/03/08 08:43:13| Ended| 67.46 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/08 15:45:22| Started|2024/03/08 15:46:21| Ended| 58.74 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/09 08:19:32| Started|2024/03/09 08:20:20| Ended| 48.38 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/10 10:58:19| Started|2024/03/10 10:59:19| Ended| 59.45 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/11 09:07:55| Started|2024/03/11 09:12:04| Ended| 248.59 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/11 09:39:58| Started|2024/03/11 09:41:22| Ended| 83.47 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/11 20:09:10| Started|2024/03/11 20:10:07| Ended| 57.33 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/12 15:02:04| Started|2024/03/12 15:03:55| Ended| 111.03 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/12 17:01:09| Started|2024/03/12 17:01:59| Ended| 49.62 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/13 09:19:55| Started|2024/03/13 09:23:21| Ended| 205.35 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/13 20:02:55| Started|2024/03/13 20:03:53| Ended| 57.84 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/14 09:29:28| Started|2024/03/14 09:30:43| Ended| 75.00 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/14 20:11:19| Started|2024/03/14 20:12:50| Ended| 91.02 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/15 08:45:48| Started|2024/03/15 08:46:45| Ended| 56.25 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/16 18:08:03| Started|2024/03/16 18:08:58| Ended| 54.90 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/17 15:44:03| Started|2024/03/17 15:45:01| Ended| 58.71 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/18 10:08:17| Started|2024/03/18 10:09:49| Ended| 91.83 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/18 13:18:25| Started|2024/03/18 13:19:58| Ended| 92.62 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/18 22:58:03| Started|2024/03/18 22:59:14| Ended| 70.91 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/19 10:43:39| Started|2024/03/19 10:44:39| Ended| 60.00 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/20 11:40:08| Started|2024/03/20 11:41:37| Ended| 88.41 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/20 15:33:58| Started|2024/03/20 15:35:29| Ended| 91.01 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/20 17:57:43| Started|2024/03/20 17:59:16| Ended| 93.29 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/20 19:54:13| Started|2024/03/20 19:55:06| Ended| 53.13 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/21 10:00:18| Started|2024/03/21 10:01:57| Ended| 99.04 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/21 17:07:54| Started|2024/03/21 17:09:44| Ended| 109.83 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/21 20:24:47| Started|2024/03/21 20:25:52| Ended| 65.33 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/21 20:30:24| Started|2024/03/21 20:31:15| Ended| 50.84 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/22 10:39:24| Started|2024/03/22 10:40:15| Ended| 50.84 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/23 18:17:38| Started|2024/03/23 18:18:45| Ended| 66.91 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/24 18:59:12| Started|2024/03/24 19:00:01| Ended| 48.76 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/25 09:19:07| Started|2024/03/25 09:20:44| Ended| 96.33 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/25 13:28:23| Started|2024/03/25 13:30:25| Ended| 121.48 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/26 08:52:45| Started|2024/03/26 08:53:38| Ended| 52.98 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/26 13:35:20| Started|2024/03/26 13:36:16| Ended| 56.38 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/26 16:50:00| Started|2024/03/26 16:50:47| Ended| 46.67 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/26 17:10:42| Started|2024/03/26 17:11:53| Ended| 71.39 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/27 09:32:07| Started|2024/03/27 09:33:52| Ended| 104.45 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/27 15:07:35| Started|2024/03/27 15:09:13| Ended| 97.86 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/27 19:56:38| Started|2024/03/27 19:57:36| Ended| 57.92 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/28 09:30:30| Started|2024/03/28 09:32:45| Ended| 135.08 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/03/28 19:46:46| Started|2024/03/28 19:47:36| Ended| 49.77 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/30 10:56:26| Started|2024/03/30 10:57:21| Ended| 55.54 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/30 19:16:50| Started|2024/03/30 19:17:44| Ended| 53.15 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/31 10:23:57| Started|2024/03/31 10:24:57| Ended| 59.42 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/03/31 19:23:31| Started|2024/03/31 19:24:19| Ended| 47.93 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/04/01 09:50:39| Started|2024/04/01 09:52:02| Ended| 83.09 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/04/01 10:59:52| Started|2024/04/01 11:01:34| Ended| 102.65 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/04/01 16:47:42| Started|2024/04/01 16:49:32| Ended| 110.05 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/04/01 22:32:54| Started|2024/04/01 22:33:54| Ended| 59.54 TotalSecs | Version 9.2.0 | Hostname AsusVivoBook
2024/04/02 18:35:59| Started|2024/04/02 18:37:02| Ended| 63.17 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/04/03 09:24:41| Started|2024/04/03 09:25:59| Ended| 78.60 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/04/03 10:57:54| Started|2024/04/03 10:59:07| Ended| 73.24 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/04/03 12:07:56| Started|2024/04/03 12:08:17| Ended| 21.47 TotalSecs | Version 9.2.0 | Hostname CLR0AN001151190
2024/04/03 12:21:25| Started|2024/04/03 12:21:46| Ended| 21.78 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/03 17:17:58| Started|2024/04/03 17:19:33| Ended| 95.71 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/03 19:53:11| Started|2024/04/03 19:54:16| Ended| 64.62 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/04 09:02:21| Started|2024/04/04 09:03:27| Ended| 66.61 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 09:06:49| Started|2024/04/04 09:07:06| Ended| 17.25 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 09:07:48| Started|2024/04/04 09:09:07| Ended| 79.29 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 09:11:59| Started|2024/04/04 09:13:18| Ended| 78.93 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 09:13:45| Started|2024/04/04 09:13:59| Ended| 13.65 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 09:18:13| Started|2024/04/04 09:18:28| Ended| 14.58 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 09:27:31| Started|2024/04/04 09:27:45| Ended| 13.77 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 10:06:24| Started|2024/04/04 10:06:39| Ended| 14.41 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 10:08:53| Started|2024/04/04 10:10:14| Ended| 81.04 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 15:41:43| Started|2024/04/04 15:43:16| Ended| 93.17 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/04 22:20:35| Started|2024/04/04 22:21:36| Ended| 60.83 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/04 22:58:02| Started|2024/04/04 22:59:09| Ended| 67.14 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/04 23:00:38| Started|2024/04/04 23:01:32| Ended| 54.41 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/06 17:29:56| Started|2024/04/06 17:30:44| Ended| 48.85 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/07 08:18:44| Started|2024/04/07 08:19:59| Ended| 75.05 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/07 11:34:04| Started|2024/04/07 11:34:57| Ended| 53.93 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/07 22:54:24| Started|2024/04/07 22:55:20| Ended| 55.98 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/07 22:56:08| Started|2024/04/07 22:57:19| Ended| 70.86 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/08 11:42:55| Started|2024/04/08 11:47:08| Ended| 253.27 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/08 20:01:59| Started|2024/04/08 20:02:48| Ended| 48.90 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/09 09:15:28| Started|2024/04/09 09:16:22| Ended| 54.76 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/09 11:14:51| Started|2024/04/09 11:16:05| Ended| 73.79 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/10 10:28:47| Started|2024/04/10 10:30:09| Ended| 81.70 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/10 14:37:59| Started|2024/04/10 14:39:42| Ended| 102.60 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/10 16:55:10| Started|2024/04/10 16:56:38| Ended| 88.15 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/10 20:02:13| Started|2024/04/10 20:03:11| Ended| 57.76 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/11 09:01:58| Started|2024/04/11 09:04:49| Ended| 171.71 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/11 10:19:53| Started|2024/04/11 10:22:20| Ended| 146.90 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/11 14:33:15| Started|2024/04/11 14:36:36| Ended| 201.14 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/12 14:14:20| Started|2024/04/12 14:14:42| Ended| 21.72 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/12 14:14:48| Started|2024/04/12 14:16:15| Ended| 86.96 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/12 17:29:20| Started|2024/04/12 17:30:36| Ended| 76.38 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/12 17:32:50| Started|2024/04/12 17:34:01| Ended| 71.51 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/13 14:42:05| Started|2024/04/13 14:43:01| Ended| 56.19 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/14 00:03:09| Started|2024/04/14 00:04:08| Ended| 59.37 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/14 11:09:13| Started|2024/04/14 11:09:56| Ended| 42.60 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/14 11:50:24| Started|2024/04/14 11:51:16| Ended| 51.65 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/14 21:34:04| Started|2024/04/14 21:35:18| Ended| 73.74 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/15 09:59:17| Started|2024/04/15 10:00:37| Ended| 80.01 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/15 15:43:48| Started|2024/04/15 15:45:44| Ended| 115.92 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/15 18:03:02| Started|2024/04/15 18:04:12| Ended| 69.58 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/15 20:09:27| Started|2024/04/15 20:10:20| Ended| 52.94 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/15 20:30:51| Started|2024/04/15 20:31:50| Ended| 58.33 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/16 10:53:51| Started|2024/04/16 10:54:39| Ended| 48.19 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
